producto_id,tienda_id,fecha,stock_actual,stock_minimo,stock_seguridad,unidades_vendidas,unidades_recibidas
2580,5,2024-09-16,29,50,20,28,100
2281,5,2024-09-16,145,50,20,21,0
2659,5,2024-09-16,87,75,30,12,0
2446,5,2024-09-16,20,20,8,14,0
3627,5,2024-09-16,176,50,20,0,0
3703,5,2024-09-16,62,30,12,20,0
2946,5,2024-09-16,65,30,12,9,0
2358,5,2024-09-16,126,50,20,7,0
3179,5,2024-09-16,61,40,16,13,200
2519,5,2024-09-16,56,30,12,22,50
2501,5,2024-09-16,261,40,16,7,50
3182,5,2024-09-16,95,40,16,45,0
2862,5,2024-09-16,132,50,20,3,0
2737,5,2024-09-16,264,75,30,1,0
2481,5,2024-09-16,290,100,40,13,0
3137,5,2024-09-16,9,30,12,2,0
2650,5,2024-09-16,230,50,20,8,0
2110,5,2024-09-16,141,75,30,2,0
2069,5,2024-09-16,93,30,12,2,0
3311,5,2024-09-16,50,20,8,5,0
3275,5,2024-09-16,20,75,30,19,200
2539,5,2024-09-16,222,50,20,66,150
3316,5,2024-09-16,162,40,16,19,0
2079,5,2024-09-16,106,20,8,22,200
2637,5,2024-09-16,55,20,8,8,0
3043,5,2024-09-16,41,20,8,53,0
2386,5,2024-09-16,283,50,20,13,150
2634,5,2024-09-16,198,40,16,9,0
3149,5,2024-09-16,134,40,16,3,0
3156,5,2024-09-16,61,20,8,2,0
2319,5,2024-09-16,58,50,20,27,0
3572,5,2024-09-16,136,75,30,7,0
3542,5,2024-09-16,314,75,30,1,0
2018,5,2024-09-16,451,100,40,10,0
2884,5,2024-09-16,132,40,16,30,0
3055,5,2024-09-16,77,40,16,2,0
3549,5,2024-09-16,98,75,30,23,0
3290,5,2024-09-16,163,40,16,3,0
3664,5,2024-09-16,185,50,20,38,0
2591,5,2024-09-16,0,40,16,8,0
3334,5,2024-09-16,185,40,16,1,0
3656,5,2024-09-16,66,30,12,2,50
2060,5,2024-09-16,88,50,20,10,0
2777,5,2024-09-16,193,40,16,31,0
3770,5,2024-09-16,368,100,40,10,0
2826,5,2024-09-16,62,75,30,10,150
3309,5,2024-09-16,71,40,16,18,0
3751,5,2024-09-16,146,40,16,4,200
3540,5,2024-09-16,133,40,16,41,150
3408,5,2024-09-16,137,40,16,11,300
2097,5,2024-09-16,121,30,12,28,0
2118,5,2024-09-16,366,75,30,111,0
2508,5,2024-09-16,154,75,30,4,150
2717,5,2024-09-16,2,50,20,1,0
2367,5,2024-09-16,160,50,20,6,0
3605,5,2024-09-16,0,40,16,31,0
3797,5,2024-09-16,84,30,12,6,0
3419,5,2024-09-16,23,40,16,24,0
3791,5,2024-09-16,8,20,8,1,0
2516,5,2024-09-16,123,30,12,12,0
3562,5,2024-09-16,12,30,12,16,0
3606,5,2024-09-16,107,30,12,9,0
2768,5,2024-09-16,214,30,12,23,0
2254,5,2024-09-16,16,40,16,28,0
2329,5,2024-09-16,53,40,16,5,200
3802,5,2024-09-16,90,30,12,7,0
2825,5,2024-09-16,138,50,20,0,0
3126,5,2024-09-16,100,30,12,3,0
3722,5,2024-09-16,114,30,12,0,0
3589,5,2024-09-16,45,30,12,31,0
2218,5,2024-09-16,100,40,16,11,0
3709,5,2024-09-16,176,75,30,24,0
3222,5,2024-09-16,323,100,40,6,300
3134,5,2024-09-16,75,20,8,24,0
2030,5,2024-09-16,245,50,20,24,0
3695,5,2024-09-16,131,50,20,8,0
3106,5,2024-09-16,156,50,20,0,0
2543,5,2024-09-16,287,75,30,2,0
3317,5,2024-09-16,89,20,8,19,0
2356,5,2024-09-16,97,40,16,2,200
3523,5,2024-09-16,44,20,8,11,0
3128,5,2024-09-16,38,20,8,0,0
2806,5,2024-09-16,0,50,20,12,100
2452,5,2024-09-16,153,40,16,5,0
3834,5,2024-09-16,99,30,12,3,0
3380,5,2024-09-16,217,40,16,2,0
3679,5,2024-09-16,72,40,16,3,0
3671,5,2024-09-16,84,30,12,14,0
3564,5,2024-09-16,48,20,8,5,0
2121,5,2024-09-16,133,40,16,4,0
2414,5,2024-09-16,159,40,16,8,50
2937,5,2024-09-16,210,50,20,9,0
2014,5,2024-09-16,87,20,8,4,0
3575,5,2024-09-16,97,20,8,4,0
2881,5,2024-09-16,146,50,20,8,0
3223,5,2024-09-16,104,40,16,18,200
2173,5,2024-09-16,111,30,12,16,0
3315,5,2024-09-16,158,40,16,7,0
3411,5,2024-09-16,44,20,8,29,100
2547,5,2024-09-16,114,20,8,7,0
2120,5,2024-09-16,52,20,8,0,0
3354,5,2024-09-16,175,40,16,22,300
3170,5,2024-09-16,70,20,8,4,0
3197,5,2024-09-16,58,30,12,6,0
3794,5,2024-09-16,47,30,12,20,300
2590,5,2024-09-16,164,50,20,14,0
2970,5,2024-09-16,125,50,20,15,100
2819,5,2024-09-16,258,50,20,59,0
3734,5,2024-09-16,125,30,12,0,0
2640,5,2024-09-16,153,40,16,7,0
2382,5,2024-09-16,191,50,20,4,0
3402,5,2024-09-16,133,50,20,2,0
3623,5,2024-09-16,179,50,20,11,0
3652,5,2024-09-16,95,20,8,9,0
2761,5,2024-09-16,55,20,8,10,0
2567,5,2024-09-16,81,20,8,4,0
3061,5,2024-09-16,95,20,8,8,0
3637,5,2024-09-16,47,40,16,82,0
2040,5,2024-09-16,135,50,20,13,300
2046,5,2024-09-16,115,40,16,33,0
3526,5,2024-09-16,28,50,20,4,0
2936,5,2024-09-16,70,30,12,8,0
3828,5,2024-09-16,115,50,20,3,0
2542,5,2024-09-16,12,20,8,5,0
3493,5,2024-09-16,167,40,16,15,0
3267,5,2024-09-16,111,30,12,15,100
2013,5,2024-09-16,87,30,12,39,0
2781,5,2024-09-16,110,40,16,14,0
3051,5,2024-09-16,161,50,20,12,0
2161,5,2024-09-16,146,30,12,37,0
3483,5,2024-09-16,87,40,16,27,100
2088,5,2024-09-16,18,30,12,31,0
2123,5,2024-09-16,134,100,40,0,0
2287,5,2024-09-16,200,50,20,13,0
2994,5,2024-09-16,155,40,16,3,0
2856,5,2024-09-16,45,30,12,3,0
2496,5,2024-09-16,135,75,30,0,0
2555,5,2024-09-16,177,40,16,4,0
3305,5,2024-09-16,156,50,20,16,0
3818,5,2024-09-16,152,40,16,8,0
3394,5,2024-09-16,131,30,12,10,0
2458,5,2024-09-16,121,50,20,7,50
2977,5,2024-09-16,21,30,12,5,0
2973,5,2024-09-16,22,30,12,10,0
3035,5,2024-09-16,403,75,30,4,0
3484,5,2024-09-16,264,50,20,4,200
2818,5,2024-09-16,20,20,8,73,0
3224,5,2024-09-16,35,20,8,21,0
3277,5,2024-09-16,87,40,16,4,300
3704,5,2024-09-16,164,30,12,16,150
2126,5,2024-09-16,83,30,12,17,0
2064,5,2024-09-16,201,40,16,2,0
3125,5,2024-09-16,157,30,12,9,100
2055,5,2024-09-16,87,30,12,7,0
3430,5,2024-09-16,99,30,12,14,0
3817,5,2024-09-16,347,75,30,37,0
3644,5,2024-09-16,108,50,20,15,0
2180,5,2024-09-16,73,30,12,1,0
3521,5,2024-09-16,232,75,30,4,0
2708,5,2024-09-16,177,50,20,9,0
2505,5,2024-09-16,155,50,20,3,0
2842,5,2024-09-16,170,50,20,22,0
2373,5,2024-09-16,117,30,12,1,0
2242,5,2024-09-16,158,50,20,0,0
3070,5,2024-09-16,93,30,12,8,0
3789,5,2024-09-16,98,50,20,28,100
3649,5,2024-09-16,-4,20,8,5,0
2923,5,2024-09-16,131,30,12,13,0
2990,5,2024-09-16,162,40,16,3,0
3803,5,2024-09-16,158,40,16,9,0
2241,5,2024-09-16,6,20,8,31,0
2684,5,2024-09-16,196,75,30,9,0
2905,5,2024-09-16,184,40,16,11,0
3052,5,2024-09-16,13,20,8,0,0
2362,5,2024-09-16,55,50,20,0,0
2824,5,2024-09-16,19,30,12,2,300
3759,5,2024-09-16,85,20,8,1,0
2586,5,2024-09-16,26,20,8,3,0
3163,5,2024-09-16,22,20,8,0,0
2787,5,2024-09-16,118,30,12,5,0
3556,5,2024-09-16,0,30,12,38,0
3059,5,2024-09-16,127,30,12,9,0
2724,5,2024-09-16,117,50,20,11,0
2033,5,2024-09-16,40,30,12,41,150
2237,5,2024-09-16,223,50,20,12,0
2978,5,2024-09-16,133,100,40,2,0
3801,5,2024-09-16,103,20,8,3,0
3266,5,2024-09-16,100,40,16,31,0
2467,5,2024-09-16,168,40,16,16,0
2924,5,2024-09-16,48,50,20,12,150
2188,5,2024-09-16,116,40,16,47,150
3550,5,2024-09-16,128,30,12,0,0
3780,5,2024-09-16,41,20,8,7,0
2419,5,2024-09-16,152,75,30,29,0
2092,5,2024-09-16,123,30,12,25,0
2415,5,2024-09-16,73,20,8,19,0
2443,5,2024-09-16,226,50,20,11,0
2915,5,2024-09-16,406,100,40,4,0
3697,5,2024-09-16,66,20,8,20,0
2355,5,2024-09-16,160,100,40,26,0
2892,5,2024-09-16,110,50,20,8,0
3565,5,2024-09-16,212,50,20,5,0
2456,5,2024-09-16,7,75,30,2,0
3155,5,2024-09-16,223,50,20,4,0
2105,5,2024-09-16,116,30,12,57,0
2295,5,2024-09-16,87,50,20,31,0
2788,5,2024-09-16,125,75,30,54,0
3840,5,2024-09-16,139,50,20,13,150
3369,5,2024-09-16,106,30,12,29,0
2943,5,2024-09-16,376,75,30,6,0
2216,5,2024-09-16,333,100,40,11,0
3829,5,2024-09-16,125,75,30,4,0
3291,5,2024-09-16,450,75,30,58,0
2052,5,2024-09-16,113,50,20,19,0
3104,5,2024-09-16,158,50,20,0,0
3397,5,2024-09-16,133,75,30,12,200
3083,5,2024-09-16,89,40,16,7,0
3050,5,2024-09-16,155,30,12,10,0
2150,5,2024-09-16,305,75,30,18,300
3595,5,2024-09-16,16,40,16,47,0
2707,5,2024-09-16,52,75,30,26,0
2912,5,2024-09-16,52,30,12,26,0
2495,5,2024-09-16,23,20,8,5,0
2251,5,2024-09-16,50,40,16,47,0
2182,5,2024-09-16,74,50,20,9,0
2575,5,2024-09-16,73,40,16,5,0
3754,5,2024-09-16,185,30,12,24,0
3525,5,2024-09-16,165,50,20,0,0
2475,5,2024-09-16,55,50,20,10,0
2486,5,2024-09-16,381,50,20,41,0
2116,5,2024-09-16,87,40,16,7,100
3584,5,2024-09-16,81,20,8,0,0
3457,5,2024-09-16,201,75,30,5,100
3675,5,2024-09-16,289,75,30,0,0
3569,5,2024-09-16,74,20,8,36,150
2713,5,2024-09-16,216,50,20,1,50
2966,5,2024-09-16,89,40,16,52,0
3365,5,2024-09-16,51,50,20,25,0
3761,5,2024-09-16,90,40,16,1,0
2378,5,2024-09-16,135,50,20,5,0
3278,5,2024-09-16,181,30,12,23,150
3238,5,2024-09-16,144,50,20,59,0
2336,5,2024-09-16,59,40,16,28,0
2693,5,2024-09-16,34,20,8,3,0
3809,5,2024-09-16,84,30,12,18,0
2922,5,2024-09-16,21,50,20,15,0
3027,5,2024-09-16,35,40,16,27,0
3495,5,2024-09-16,57,50,20,30,0
2572,5,2024-09-16,46,20,8,43,0
3118,5,2024-09-16,150,50,20,27,100
2246,5,2024-09-16,253,75,30,22,100
2710,5,2024-09-16,180,50,20,13,0
2008,5,2024-09-16,106,30,12,3,0
2313,5,2024-09-16,63,20,8,10,0
3599,5,2024-09-16,403,75,30,0,0
2484,5,2024-09-16,36,40,16,6,0
2359,5,2024-09-16,208,50,20,21,0
2369,5,2024-09-16,91,40,16,2,50
3832,5,2024-09-16,478,100,40,14,0
2208,5,2024-09-16,173,40,16,3,0
2793,5,2024-09-16,239,50,20,0,0
2564,5,2024-09-16,141,40,16,3,0
3720,5,2024-09-16,173,40,16,12,0
2525,5,2024-09-16,123,40,16,2,0
2797,5,2024-09-16,206,50,20,5,0
2872,5,2024-09-16,105,30,12,6,0
2195,5,2024-09-16,98,20,8,0,0
3826,5,2024-09-16,233,75,30,21,0
2113,5,2024-09-16,62,50,20,5,0
2798,5,2024-09-16,52,30,12,7,0
2992,5,2024-09-16,42,30,12,2,0
3007,5,2024-09-16,568,75,30,2,300
3079,5,2024-09-16,65,30,12,44,0
2662,5,2024-09-16,87,40,16,4,0
2179,5,2024-09-16,218,100,40,7,0
2947,5,2024-09-16,134,50,20,31,0
2258,5,2024-09-16,107,50,20,15,0
3384,5,2024-09-16,51,30,12,10,0
2863,5,2024-09-16,142,30,12,7,150
2189,5,2024-09-16,261,50,20,15,0
2785,5,2024-09-16,143,30,12,0,0
2548,5,2024-09-16,143,50,20,29,0
3058,5,2024-09-16,53,20,8,5,0
2459,5,2024-09-16,129,30,12,3,0
2563,5,2024-09-16,95,40,16,41,0
2763,5,2024-09-16,275,100,40,30,0
3169,5,2024-09-16,143,40,16,2,150
3157,5,2024-09-16,141,50,20,18,0
2403,5,2024-09-16,74,30,12,3,0
3617,5,2024-09-16,275,100,40,0,0
2047,5,2024-09-16,119,30,12,14,200
3544,5,2024-09-16,157,40,16,13,0
2926,5,2024-09-16,91,30,12,4,0
2893,5,2024-09-16,146,30,12,6,0
3654,5,2024-09-16,223,75,30,18,0
3399,5,2024-09-16,491,100,40,26,0
2623,5,2024-09-16,144,50,20,25,0
3699,5,2024-09-16,243,75,30,7,0
2236,5,2024-09-16,256,40,16,59,0
2551,5,2024-09-16,145,30,12,4,0
2975,5,2024-09-16,115,30,12,15,0
2375,5,2024-09-16,283,75,30,32,0
2851,5,2024-09-16,179,50,20,1,0
2300,5,2024-09-16,385,75,30,36,0
2578,5,2024-09-16,127,30,12,13,0
2624,5,2024-09-16,151,30,12,6,0
3490,5,2024-09-16,231,40,16,32,0
3766,5,2024-09-16,71,40,16,31,0
3672,5,2024-09-16,19,20,8,8,0
2701,5,2024-09-16,57,40,16,8,0
3622,5,2024-09-16,72,30,12,9,0
3034,5,2024-09-16,72,50,20,19,0
2124,5,2024-09-16,283,75,30,11,0
2612,5,2024-09-16,224,100,40,11,0
3415,5,2024-09-16,218,50,20,17,0
3261,5,2024-09-16,108,50,20,13,0
3299,5,2024-09-16,276,50,20,20,0
2706,5,2024-09-16,56,30,12,36,0
2899,5,2024-09-16,82,20,8,24,200
2493,5,2024-09-16,58,20,8,12,0
3613,5,2024-09-16,95,30,12,9,0
2144,5,2024-09-16,153,40,16,5,0
3093,5,2024-09-16,146,30,12,19,0
3500,5,2024-09-16,70,30,12,1,0
2830,5,2024-09-16,52,20,8,28,50
2114,5,2024-09-16,130,40,16,10,50
2672,5,2024-09-16,157,50,20,26,200
2401,5,2024-09-16,46,20,8,7,0
3185,5,2024-09-16,160,40,16,1,0
2328,5,2024-09-16,65,50,20,48,0
3600,5,2024-09-16,34,20,8,14,0
3045,5,2024-09-16,56,30,12,6,0
3421,5,2024-09-16,308,100,40,21,0
2955,5,2024-09-16,49,20,8,23,200
2267,5,2024-09-16,202,50,20,3,0
2729,5,2024-09-16,74,30,12,6,0
2073,5,2024-09-16,152,50,20,10,0
3207,5,2024-09-16,143,30,12,4,0
3342,5,2024-09-16,408,75,30,57,0
3329,5,2024-09-16,141,40,16,51,0
3625,5,2024-09-16,149,50,20,13,0
3161,5,2024-09-16,109,40,16,3,100
2665,5,2024-09-16,143,30,12,7,0
3288,5,2024-09-16,114,50,20,0,0
2664,5,2024-09-16,1,30,12,17,0
2502,5,2024-09-16,147,75,30,94,0
2874,5,2024-09-16,52,100,40,21,0
3274,5,2024-09-16,41,30,12,2,0
3688,5,2024-09-16,205,100,40,15,0
2598,5,2024-09-16,163,40,16,50,0
2394,5,2024-09-16,80,30,12,44,0
3364,5,2024-09-16,109,30,12,6,300
2801,5,2024-09-16,56,30,12,18,0
2190,5,2024-09-16,80,20,8,43,0
2639,5,2024-09-16,79,20,8,21,0
2259,5,2024-09-16,40,40,16,20,0
3122,5,2024-09-16,100,40,16,2,0
3193,5,2024-09-16,320,75,30,18,0
3581,5,2024-09-16,153,40,16,14,0
2099,5,2024-09-16,140,30,12,3,0
2748,5,2024-09-16,56,40,16,32,0
3827,5,2024-09-16,72,20,8,20,0
3108,5,2024-09-16,235,75,30,0,0
3258,5,2024-09-16,56,20,8,27,0
2814,5,2024-09-16,142,50,20,8,0
3779,5,2024-09-16,130,40,16,68,100
3105,5,2024-09-16,113,30,12,7,0
3655,5,2024-09-16,127,30,12,24,300
3241,5,2024-09-16,168,50,20,28,0
2221,5,2024-09-16,77,40,16,2,0
2357,5,2024-09-16,218,75,30,2,0
2223,5,2024-09-16,208,50,20,4,0
3632,5,2024-09-16,148,40,16,2,0
3596,5,2024-09-16,132,40,16,16,0
2148,5,2024-09-16,25,20,8,13,0
3296,5,2024-09-16,0,50,20,19,0
2032,5,2024-09-16,111,30,12,23,0
3559,5,2024-09-16,1,20,8,6,50
2058,5,2024-09-16,80,100,40,27,0
3437,5,2024-09-16,67,20,8,16,50
3166,5,2024-09-16,196,50,20,71,0
3005,5,2024-09-16,101,40,16,4,0
2388,5,2024-09-16,56,20,8,1,0
3496,5,2024-09-16,216,50,20,11,0
2320,5,2024-09-16,154,30,12,13,0
3271,5,2024-09-16,113,40,16,7,0
2621,5,2024-09-16,116,30,12,11,0
2786,5,2024-09-16,174,40,16,5,0
3552,5,2024-09-16,121,40,16,7,0
3763,5,2024-09-16,139,50,20,4,0
2569,5,2024-09-16,40,20,8,11,0
2199,5,2024-09-16,0,30,12,1,0
2554,5,2024-09-16,70,30,12,5,200
2197,5,2024-09-16,188,40,16,15,0
3588,5,2024-09-16,205,50,20,1,200
3475,5,2024-09-16,56,20,8,22,0
2577,5,2024-09-16,167,50,20,27,0
2226,5,2024-09-16,75,40,16,8,0
2579,5,2024-09-16,69,40,16,1,0
2389,5,2024-09-16,66,30,12,0,0
2982,5,2024-09-16,54,20,8,6,0
2677,5,2024-09-16,59,30,12,0,0
2028,5,2024-09-16,0,20,8,18,0
2648,5,2024-09-16,157,50,20,19,0
2231,5,2024-09-16,93,30,12,6,0
2890,5,2024-09-16,73,30,12,2,0
3762,5,2024-09-16,158,75,30,3,150
2889,5,2024-09-16,64,40,16,24,0
2194,5,2024-09-16,209,50,20,43,0
3036,5,2024-09-16,39,20,8,1,0
3032,5,2024-09-16,40,75,30,41,0
3707,5,2024-09-16,56,50,20,0,200
3333,5,2024-09-16,65,40,16,3,0
2829,5,2024-09-16,167,40,16,9,0
2811,5,2024-09-16,144,50,20,3,0
3738,5,2024-09-16,62,30,12,19,0
3150,5,2024-09-16,126,20,8,3,0
3273,5,2024-09-16,86,30,12,25,0
3468,5,2024-09-16,64,75,30,14,300
2262,5,2024-09-16,292,50,20,66,0
2410,5,2024-09-16,93,20,8,2,0
2138,5,2024-09-16,269,40,16,14,0
3433,5,2024-09-16,83,20,8,22,0
3270,5,2024-09-16,231,75,30,42,0
2674,5,2024-09-16,166,40,16,19,0
2081,5,2024-09-16,94,30,12,15,0
3390,5,2024-09-16,48,30,12,16,300
3492,5,2024-09-16,390,75,30,64,50
3151,5,2024-09-16,89,40,16,33,0
3678,5,2024-09-16,50,50,20,3,300
2347,5,2024-09-16,78,20,8,13,0
2687,5,2024-09-16,8,20,8,9,0
3566,5,2024-09-16,223,50,20,16,200
3477,5,2024-09-16,84,30,12,5,0
3064,5,2024-09-16,66,40,16,16,100
3047,5,2024-09-16,51,40,16,5,50
2585,5,2024-09-16,338,75,30,27,0
3371,5,2024-09-16,22,40,16,4,0
3085,5,2024-09-16,112,40,16,4,0
3626,5,2024-09-16,148,40,16,3,0
2642,5,2024-09-16,309,75,30,18,300
3570,5,2024-09-16,113,30,12,42,0
2932,5,2024-09-16,42,30,12,8,0
2506,5,2024-09-16,70,20,8,19,50
2012,5,2024-09-16,232,100,40,13,0
3670,5,2024-09-16,142,30,12,23,150
3250,5,2024-09-16,103,30,12,26,0
3733,5,2024-09-16,195,75,30,43,0
3585,5,2024-09-16,88,30,12,2,0
3289,5,2024-09-16,241,50,20,4,150
3029,5,2024-09-16,303,100,40,4,0
2636,5,2024-09-16,89,30,12,2,0
2632,5,2024-09-16,96,50,20,0,0
3183,5,2024-09-16,17,20,8,0,0
3535,5,2024-09-16,230,75,30,6,0
3464,5,2024-09-16,0,40,16,2,0
3086,5,2024-09-16,113,30,12,32,50
2256,5,2024-09-16,59,30,12,8,300
3481,5,2024-09-16,231,75,30,16,0
2286,5,2024-09-16,93,50,20,60,0
2480,5,2024-09-16,317,50,20,1,0
2877,5,2024-09-16,527,100,40,13,0
2883,5,2024-09-16,147,40,16,11,0
3190,5,2024-09-16,163,50,20,51,100
2628,5,2024-09-16,83,30,12,34,0
2605,5,2024-09-16,113,30,12,4,0
2169,5,2024-09-16,69,40,16,5,0
3686,5,2024-09-16,25,20,8,12,0
2688,5,2024-09-16,78,30,12,20,0
3667,5,2024-09-16,110,50,20,52,200
2308,5,2024-09-16,81,50,20,8,0
3257,5,2024-09-16,88,50,20,9,100
2916,5,2024-09-16,168,40,16,1,0
2800,5,2024-09-16,139,50,20,1,0
2652,5,2024-09-16,371,100,40,0,0
2928,5,2024-09-16,299,100,40,3,0
3120,5,2024-09-16,57,50,20,5,0
2513,5,2024-09-16,54,40,16,16,0
2504,5,2024-09-16,35,30,12,2,0
2011,5,2024-09-16,103,20,8,1,0
3691,5,2024-09-16,320,75,30,8,0
3189,5,2024-09-16,176,50,20,0,0
2290,5,2024-09-16,185,50,20,32,0
2065,5,2024-09-16,0,40,16,3,0
2792,5,2024-09-16,333,75,30,11,0
3820,5,2024-09-16,267,50,20,9,50
2478,5,2024-09-16,72,20,8,14,0
3307,5,2024-09-16,68,50,20,6,50
2224,5,2024-09-16,74,20,8,6,0
3663,5,2024-09-16,114,40,16,37,0
2730,5,2024-09-16,75,40,16,33,0
2859,5,2024-09-16,36,20,8,15,0
3268,5,2024-09-16,182,50,20,54,0
2404,5,2024-09-16,317,75,30,76,200
3026,5,2024-09-16,246,75,30,21,0
2714,5,2024-09-16,163,40,16,10,0
3735,5,2024-09-16,6,20,8,8,0
2528,5,2024-09-16,28,30,12,19,0
2465,5,2024-09-16,36,30,12,6,0
2037,5,2024-09-16,116,30,12,7,200
3755,5,2024-09-16,15,30,12,2,0
2131,5,2024-09-16,94,40,16,27,0
2596,5,2024-09-16,129,50,20,6,0
2794,5,2024-09-16,94,40,16,22,0
2476,5,2024-09-16,161,40,16,6,0
3285,5,2024-09-16,42,75,30,1,0
3746,5,2024-09-16,140,50,20,6,0
2609,5,2024-09-16,41,20,8,10,0
3015,5,2024-09-16,152,40,16,3,0
3387,5,2024-09-16,83,20,8,0,0
3112,5,2024-09-16,170,40,16,1,0
3620,5,2024-09-16,62,30,12,17,150
2331,5,2024-09-16,107,30,12,33,0
2573,5,2024-09-16,320,50,20,5,0
2574,5,2024-09-16,89,30,12,6,0
3601,5,2024-09-16,81,30,12,37,0
3323,5,2024-09-16,272,75,30,10,0
2425,5,2024-09-16,71,50,20,2,0
2157,5,2024-09-16,96,30,12,10,0
3440,5,2024-09-16,61,30,12,11,0
2177,5,2024-09-16,75,40,16,50,0
3583,5,2024-09-16,125,40,16,21,200
2925,5,2024-09-16,186,40,16,25,0
3609,5,2024-09-16,115,20,8,2,0
3019,5,2024-09-16,176,50,20,1,0
2334,5,2024-09-16,100,20,8,7,0
3361,5,2024-09-16,163,100,40,7,0
2981,5,2024-09-16,102,30,12,5,0
3145,5,2024-09-16,13,75,30,20,0
3298,5,2024-09-16,115,50,20,24,0
3348,5,2024-09-16,196,75,30,1,0
2557,5,2024-09-16,24,20,8,2,200
2283,5,2024-09-16,254,50,20,29,0
3636,5,2024-09-16,127,50,20,22,0
2817,5,2024-09-16,109,50,20,5,300
2074,5,2024-09-16,29,50,20,8,0
3087,5,2024-09-16,99,30,12,6,0
2735,5,2024-09-16,126,30,12,2,0
3460,5,2024-09-16,128,30,12,14,0
3629,5,2024-09-16,44,20,8,1,0
2615,5,2024-09-16,2,40,16,2,0
3148,5,2024-09-16,166,40,16,8,0
3694,5,2024-09-16,276,75,30,26,0
2790,5,2024-09-16,48,30,12,4,0
2029,5,2024-09-16,86,30,12,6,100
3177,5,2024-09-16,240,75,30,3,150
2096,5,2024-09-16,72,30,12,2,0
3739,5,2024-09-16,154,40,16,7,0
2163,5,2024-09-16,120,40,16,13,0
3793,5,2024-09-16,51,30,12,27,0
2424,5,2024-09-16,164,40,16,11,300
2635,5,2024-09-16,65,20,8,13,0
3216,5,2024-09-16,45,20,8,17,50
2293,5,2024-09-16,165,75,30,8,0
2095,5,2024-09-16,71,30,12,26,0
2263,5,2024-09-16,115,30,12,4,0
3573,5,2024-09-16,134,40,16,10,0
2166,5,2024-09-16,78,30,12,14,100
3284,5,2024-09-16,288,50,20,16,0
2485,5,2024-09-16,14,50,20,7,100
2860,5,2024-09-16,36,20,8,1,0
2140,5,2024-09-16,133,40,16,12,0
3547,5,2024-09-16,64,20,8,5,0
3486,5,2024-09-16,170,50,20,14,0
3702,5,2024-09-16,135,30,12,19,200
2341,5,2024-09-16,108,50,20,16,0
2951,5,2024-09-16,83,20,8,35,200
2931,5,2024-09-16,215,50,20,4,0
3099,5,2024-09-16,84,40,16,2,0
2716,5,2024-09-16,393,75,30,11,300
3353,5,2024-09-16,216,50,20,40,0
3558,5,2024-09-16,96,40,16,33,300
3039,5,2024-09-16,2,20,8,36,0
2129,5,2024-09-16,164,50,20,12,0
3488,5,2024-09-16,185,40,16,7,0
2723,5,2024-09-16,114,40,16,5,0
2560,5,2024-09-16,67,30,12,6,0
3404,5,2024-09-16,94,40,16,4,0
2277,5,2024-09-16,84,30,12,6,0
2673,5,2024-09-16,74,50,20,3,200
2398,5,2024-09-16,69,20,8,0,0
3833,5,2024-09-16,149,40,16,10,0
3141,5,2024-09-16,73,30,12,10,0
3533,5,2024-09-16,61,30,12,15,0
3391,5,2024-09-16,27,30,12,11,0
3741,5,2024-09-16,86,100,40,9,0
3571,5,2024-09-16,177,40,16,13,0
2049,5,2024-09-16,47,30,12,54,0
3269,5,2024-09-16,0,100,40,7,0
2861,5,2024-09-16,86,30,12,17,0
2291,5,2024-09-16,58,40,16,23,0
3021,5,2024-09-16,63,40,16,21,100
2068,5,2024-09-16,72,30,12,19,0
3715,5,2024-09-16,215,75,30,8,0
2813,5,2024-09-16,96,50,20,8,0
3143,5,2024-09-16,283,75,30,12,200
2531,5,2024-09-16,115,50,20,5,0
2654,5,2024-09-16,106,40,16,0,0
3213,5,2024-09-16,362,75,30,2,0
2009,5,2024-09-16,94,75,30,8,0
2611,5,2024-09-16,268,50,20,24,0
2323,5,2024-09-16,142,50,20,2,0
3076,5,2024-09-16,129,40,16,11,300
2178,5,2024-09-16,82,30,12,5,150
3578,5,2024-09-16,16,40,16,6,0
3744,5,2024-09-16,133,40,16,3,100
3436,5,2024-09-16,115,30,12,15,300
2784,5,2024-09-16,263,50,20,23,0
3721,5,2024-09-16,142,40,16,0,0
3536,5,2024-09-16,121,50,20,15,0
2661,5,2024-09-16,13,30,12,29,0
2510,5,2024-09-16,107,50,20,5,300
3708,5,2024-09-16,28,20,8,1,0
3218,5,2024-09-16,92,20,8,12,200
2399,5,2024-09-16,60,20,8,15,200
2823,5,2024-09-16,57,20,8,33,0
2570,5,2024-09-16,217,100,40,2,0
3018,5,2024-09-16,195,40,16,15,0
2848,5,2024-09-16,52,20,8,4,150
2463,5,2024-09-16,90,20,8,0,0
3376,5,2024-09-16,151,30,12,12,0
3187,5,2024-09-16,0,50,20,20,0
2865,5,2024-09-16,75,40,16,5,0
2187,5,2024-09-16,86,50,20,19,0
2325,5,2024-09-16,364,75,30,46,0
2296,5,2024-09-16,307,100,40,36,0
2094,5,2024-09-16,164,40,16,11,100
2695,5,2024-09-16,53,20,8,22,0
2772,5,2024-09-16,195,50,20,42,0
2561,5,2024-09-16,132,40,16,12,150
3713,5,2024-09-16,64,30,12,5,0
2622,5,2024-09-16,184,75,30,12,0
3690,5,2024-09-16,36,30,12,15,0
