linea_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,total_linea
9140819,5045340,2020,1,5.44,0.0,5.44
9140820,5012399,2356,1,10.49,0.0,10.49
9140821,5044009,3079,3,18.59,0.0,55.77
9140822,5031332,2283,1,16.85,0.0,16.85
9140823,5003577,2019,1,6.77,5.0,6.43
9140824,5029559,3550,3,4.67,0.0,14.01
9140825,5018408,2266,1,9.24,0.0,9.24
9140826,5041611,2308,3,15.34,5.0,43.72
9140827,5019697,2206,1,3.72,0.0,3.72
9140828,5045228,2355,1,14.11,10.0,12.7
9140829,5044425,2071,2,11.92,5.0,22.65
9140830,5043595,2152,3,21.56,0.0,64.68
9140831,5029656,2164,3,11.63,0.0,34.89
9140832,5014116,2129,3,19.63,0.0,58.89
9140833,5032795,2234,1,2.36,5.0,2.24
9140834,5027477,2346,2,9.69,10.0,17.44
9140835,5031018,2115,1,5.85,0.0,5.85
9140836,5041515,2194,2,24.19,0.0,48.38
9140837,5035841,2942,3,13.56,0.0,40.68
9140838,5039397,2303,2,21.25,0.0,42.5
9140839,5036526,2235,3,6.28,10.0,16.96
9140840,5034622,2534,3,4.84,0.0,14.52
9140841,5040562,2094,1,3.08,10.0,2.77
9140842,5030621,2194,2,24.19,0.0,48.38
9140843,5038052,3314,3,20.1,5.0,57.29
9140844,5028548,2004,1,15.33,5.0,14.56
9140845,5009959,3823,1,18.91,5.0,17.96
9140846,5046970,2154,2,4.33,0.0,8.66
9140847,5022510,2355,1,14.11,0.0,14.11
9140848,5024034,2290,1,4.52,0.0,4.52
9140849,5010203,2203,3,1.73,0.0,5.19
9140850,5007518,2184,1,2.3,5.0,2.18
9140851,5016250,2061,2,7.09,5.0,13.47
9140852,5035702,2005,1,2.08,0.0,2.08
9140853,5039695,2004,1,15.33,5.0,14.56
9140854,5006101,2031,1,7.29,0.0,7.29
9140855,5003500,2236,2,11.86,5.0,22.53
9140856,5027428,2037,3,0.89,0.0,2.67
9140857,5003177,2060,3,3.54,0.0,10.62
9140858,5003074,2366,2,8.57,0.0,17.14
9140859,5014794,2133,2,2.35,5.0,4.46
9140860,5036835,2045,2,5.39,0.0,10.78
9140861,5024022,2084,2,4.98,0.0,9.96
9140862,5040128,2116,3,11.67,0.0,35.01
9140863,5013680,2136,3,17.82,0.0,53.46
9140864,5015361,3771,1,17.2,0.0,17.2
9140865,5011377,2295,1,16.22,10.0,14.6
9140866,5045629,2046,2,10.6,0.0,21.2
9140867,5001753,2248,1,24.99,0.0,24.99
9140868,5005291,2023,1,4.64,10.0,4.18
9140869,5001834,2233,2,13.33,5.0,25.33
9140870,5026838,2222,1,18.64,0.0,18.64
9140871,5037276,2364,1,22.89,0.0,22.89
9140872,5024070,2290,1,4.52,0.0,4.52
9140873,5017504,2071,1,11.92,0.0,11.92
9140874,5001626,2275,2,8.0,0.0,16.0
9140875,5035732,3055,2,14.29,0.0,28.58
9140876,5041752,2190,2,22.62,0.0,45.24
9140877,5023076,2655,2,4.84,0.0,9.68
9140878,5013659,2363,3,8.05,5.0,22.94
9140879,5046238,2060,3,3.54,5.0,10.09
9140880,5016971,2033,1,8.41,0.0,8.41
9140881,5032785,2172,3,7.42,10.0,20.03
9140882,5007743,2065,2,8.07,5.0,15.33
9140883,5047511,2227,2,10.17,10.0,18.31
9140884,5016352,2364,2,22.89,0.0,45.78
9140885,5036749,3005,1,18.07,5.0,17.17
9140886,5043425,2173,2,8.95,10.0,16.11
9140887,5000185,3663,2,9.86,0.0,19.72
9140888,5035769,2036,3,14.73,0.0,44.19
9140889,5045149,2068,1,4.98,0.0,4.98
9140890,5023258,2299,1,1.73,5.0,1.64
9140891,5027159,2070,1,5.16,5.0,4.9
9140892,5009143,3309,3,16.2,5.0,46.17
9140893,5020168,2182,1,4.65,0.0,4.65
9140894,5021243,2041,1,7.91,5.0,7.51
9140895,5031535,2185,1,11.68,0.0,11.68
9140896,5020474,2006,1,4.66,0.0,4.66
9140897,5028790,2353,2,14.64,5.0,27.82
9140898,5035644,2237,2,21.66,0.0,43.32
9140899,5002254,2155,2,17.81,5.0,33.84
9140900,5010487,2561,1,19.39,0.0,19.39
9140901,5040003,3732,1,11.88,0.0,11.88
9140902,5035400,2059,2,5.82,0.0,11.64
9140903,5022708,2154,1,4.33,5.0,4.11
9140904,5006356,2004,1,15.33,0.0,15.33
9140905,5013931,2301,1,22.03,5.0,20.93
9140906,5001089,3126,2,2.68,0.0,5.36
9140907,5035115,3537,2,9.7,0.0,19.4
9140908,5005514,2007,1,2.51,0.0,2.51
9140909,5030268,2112,1,5.99,0.0,5.99
9140910,5013646,2787,3,19.06,0.0,57.18
9140911,5021585,2023,1,4.64,0.0,4.64
9140912,5018739,2023,2,4.64,0.0,9.28
9140913,5034526,2007,2,2.51,5.0,4.77
9140914,5023514,2224,2,22.13,0.0,44.26
9140915,5004565,2134,1,20.0,0.0,20.0
9140916,5015124,2123,1,21.4,0.0,21.4
9140917,5035730,2363,1,8.05,0.0,8.05
9140918,5024380,2264,3,13.32,5.0,37.96
9140919,5038283,2346,3,9.69,0.0,29.07
9140920,5041423,2151,3,15.34,5.0,43.72
9140921,5037775,2173,1,8.95,0.0,8.95
9140922,5033029,2299,1,1.73,10.0,1.56
9140923,5021419,2007,2,2.51,5.0,4.77
9140924,5020686,2112,1,5.99,0.0,5.99
9140925,5034303,2369,2,21.05,0.0,42.1
9140926,5025947,3739,1,22.27,5.0,21.16
9140927,5040664,3130,1,18.88,5.0,17.94
9140928,5015905,2139,1,12.6,10.0,11.34
9140929,5004849,2325,1,8.36,0.0,8.36
9140930,5006369,2103,1,17.14,0.0,17.14
9140931,5002484,2061,3,7.09,0.0,21.27
9140932,5007630,3778,1,8.59,0.0,8.59
9140933,5036641,2056,1,10.74,10.0,9.67
9140934,5046614,2166,2,15.81,0.0,31.62
9140935,5010017,2213,2,22.25,10.0,40.05
9140936,5013471,2262,3,3.21,0.0,9.63
9140937,5043310,2157,2,4.56,5.0,8.66
9140938,5034793,2261,2,3.21,0.0,6.42
9140939,5048392,2004,2,15.33,0.0,30.66
9140940,5002234,2337,3,11.64,0.0,34.92
9140941,5023213,3692,1,23.35,10.0,21.02
9140942,5047751,2215,1,2.77,0.0,2.77
9140943,5020926,2485,3,16.35,5.0,46.6
9140944,5012843,2365,3,0.89,0.0,2.67
9140945,5010199,2266,2,9.24,5.0,17.56
9140946,5000015,2092,1,2.01,0.0,2.01
9140947,5011970,2338,3,19.16,10.0,51.73
9140948,5024814,2092,1,2.01,10.0,1.81
9140949,5011522,2720,2,4.94,0.0,9.88
9140950,5018349,2086,3,8.74,5.0,24.91
9140951,5017135,2073,1,1.47,0.0,1.47
9140952,5034890,2110,2,11.88,5.0,22.57
9140953,5029931,2231,2,17.87,10.0,32.17
9140954,5043528,2017,3,9.17,0.0,27.51
9140955,5047138,2116,1,11.67,0.0,11.67
9140956,5027758,2061,2,7.09,0.0,14.18
9140957,5017590,2885,3,13.12,0.0,39.36
9140958,5019849,2218,3,5.98,0.0,17.94
9140959,5021088,2104,3,1.43,0.0,4.29
9140960,5005191,2041,1,7.91,10.0,7.12
9140961,5002168,2277,1,9.39,10.0,8.45
9140962,5029390,2188,1,20.89,0.0,20.89
9140963,5000390,3579,1,13.58,0.0,13.58
9140964,5009056,2159,1,2.46,0.0,2.46
9140965,5016496,3063,2,18.52,0.0,37.04
9140966,5036445,2030,2,12.43,0.0,24.86
9140967,5022070,2145,3,18.59,0.0,55.77
9140968,5016038,2029,1,11.07,0.0,11.07
9140969,5024362,2072,1,1.36,5.0,1.29
9140970,5043504,2369,1,21.05,5.0,20.0
9140971,5048050,3528,1,24.24,0.0,24.24
9140972,5017895,2318,1,17.76,0.0,17.76
9140973,5000019,2001,1,8.98,0.0,8.98
9140974,5034708,3498,1,3.43,0.0,3.43
9140975,5015040,2220,3,15.41,5.0,43.92
9140976,5038466,2239,1,1.88,0.0,1.88
9140977,5029947,2301,1,22.03,0.0,22.03
9140978,5015396,3748,2,9.66,10.0,17.39
9140979,5011878,2096,1,20.94,0.0,20.94
9140980,5007887,3708,2,6.84,0.0,13.68
9140981,5023658,2161,2,19.19,10.0,34.54
9140982,5005963,2332,1,10.31,5.0,9.79
9140983,5022320,2185,3,11.68,10.0,31.54
9140984,5005727,2303,2,21.25,5.0,40.38
9140985,5036061,2116,1,11.67,5.0,11.09
9140986,5011269,2336,3,16.14,10.0,43.58
9140987,5002798,2253,2,11.8,0.0,23.6
9140988,5048358,2257,2,1.79,0.0,3.58
9140989,5047849,2314,2,10.61,0.0,21.22
9140990,5038482,2468,1,19.08,0.0,19.08
9140991,5004522,2242,3,24.56,0.0,73.68
9140992,5020343,2338,1,19.16,5.0,18.2
9140993,5027321,2315,1,13.2,0.0,13.2
9140994,5014004,2038,2,4.28,5.0,8.13
9140995,5029040,2322,1,3.85,5.0,3.66
9140996,5025230,2334,3,6.9,0.0,20.7
9140997,5028809,2147,1,24.36,0.0,24.36
9140998,5037809,2122,2,21.48,10.0,38.66
9140999,5015276,2229,1,13.54,5.0,12.86
9141000,5005415,2156,1,10.91,0.0,10.91
9141001,5025454,2368,2,18.14,10.0,32.65
9141002,5013343,2161,2,19.19,10.0,34.54
9141003,5036347,2214,3,8.15,0.0,24.45
9141004,5022840,2075,2,2.44,5.0,4.64
9141005,5031486,2335,3,10.42,0.0,31.26
9141006,5011667,2215,1,2.77,0.0,2.77
9141007,5042917,2360,1,12.24,5.0,11.63
9141008,5029149,2288,3,24.31,10.0,65.64
9141009,5031633,2066,3,14.49,5.0,41.3
9141010,5047149,2437,1,4.38,0.0,4.38
9141011,5035340,2110,1,11.88,0.0,11.88
9141012,5023068,2232,1,20.87,0.0,20.87
9141013,5028351,2175,3,9.95,10.0,26.86
9141014,5006756,2010,3,1.66,0.0,4.98
9141015,5041420,2011,1,15.76,5.0,14.97
9141016,5022765,2098,3,24.35,0.0,73.05
9141017,5031513,2556,1,17.07,0.0,17.07
9141018,5034010,2039,1,1.91,0.0,1.91
9141019,5010827,2120,2,3.88,0.0,7.76
9141020,5042802,3585,1,12.22,5.0,11.61
9141021,5008653,2334,1,6.9,5.0,6.55
9141022,5046739,2347,1,24.81,0.0,24.81
9141023,5031754,2235,1,6.28,5.0,5.97
9141024,5022862,2328,2,23.24,0.0,46.48
9141025,5039084,2096,2,20.94,0.0,41.88
9141026,5006157,2257,2,1.79,0.0,3.58
9141027,5042567,2008,3,9.09,0.0,27.27
9141028,5014399,2281,3,22.87,0.0,68.61
9141029,5001144,2338,1,19.16,5.0,18.2
9141030,5002724,2162,1,16.04,0.0,16.04
9141031,5005260,2208,2,13.06,0.0,26.12
9141032,5023909,3693,2,8.54,5.0,16.23
9141033,5006998,2093,1,0.64,10.0,0.58
9141034,5018353,2111,3,7.44,10.0,20.09
9141035,5002309,2214,2,8.15,0.0,16.3
9141036,5000253,2017,1,9.17,10.0,8.25
9141037,5004767,2195,3,11.63,0.0,34.89
9141038,5029040,2265,2,10.06,0.0,20.12
9141039,5046508,2089,1,2.98,0.0,2.98
9141040,5044062,2335,1,10.42,0.0,10.42
9141041,5005531,2311,1,15.11,0.0,15.11
9141042,5029367,2137,2,11.88,10.0,21.38
9141043,5006270,2486,1,3.85,0.0,3.85
9141044,5011572,2173,2,8.95,0.0,17.9
9141045,5006491,2252,1,8.07,0.0,8.07
9141046,5022393,2136,1,17.82,0.0,17.82
9141047,5011090,2737,3,2.91,0.0,8.73
9141048,5016214,2511,1,0.58,0.0,0.58
9141049,5020703,2350,2,15.56,0.0,31.12
9141050,5031849,2418,3,21.7,0.0,65.1
9141051,5036019,2073,1,1.47,10.0,1.32
9141052,5047707,2017,1,9.17,0.0,9.17
9141053,5022595,2305,1,19.22,0.0,19.22
9141054,5004487,3473,2,3.36,0.0,6.72
9141055,5035903,2095,1,7.18,5.0,6.82
9141056,5025816,2051,1,4.12,0.0,4.12
9141057,5032700,2295,2,16.22,0.0,32.44
9141058,5002039,2100,2,7.03,5.0,13.36
9141059,5005321,2695,2,1.96,10.0,3.53
9141060,5004137,2189,1,15.7,0.0,15.7
9141061,5001004,2997,2,8.34,10.0,15.01
9141062,5022635,2208,2,13.06,0.0,26.12
9141063,5014993,2350,1,15.56,0.0,15.56
9141064,5030652,2008,2,9.09,5.0,17.27
9141065,5013851,3047,3,14.71,10.0,39.72
9141066,5045641,2804,1,1.39,0.0,1.39
9141067,5021462,3632,1,12.41,0.0,12.41
9141068,5002800,2093,3,0.64,5.0,1.82
9141069,5047969,2316,1,11.75,0.0,11.75
9141070,5016231,2174,2,24.52,0.0,49.04
9141071,5034674,2127,2,5.68,0.0,11.36
9141072,5015881,2010,2,1.66,10.0,2.99
9141073,5038049,2359,2,1.75,0.0,3.5
9141074,5036636,3285,1,22.6,10.0,20.34
9141075,5016021,2338,2,19.16,5.0,36.4
9141076,5006785,2083,2,14.16,0.0,28.32
9141077,5032128,3669,1,21.84,0.0,21.84
9141078,5015794,2190,1,22.62,0.0,22.62
9141079,5041582,2147,1,24.36,5.0,23.14
9141080,5032707,2088,1,2.37,5.0,2.25
9141081,5044826,2760,1,12.27,0.0,12.27
9141082,5027886,2056,1,10.74,5.0,10.2
9141083,5025587,2133,1,2.35,10.0,2.12
9141084,5006879,2368,2,18.14,0.0,36.28
9141085,5035306,3413,1,17.87,0.0,17.87
9141086,5035172,2047,1,8.56,0.0,8.56
9141087,5005248,2363,2,8.05,5.0,15.29
9141088,5034292,2343,1,18.76,0.0,18.76
9141089,5020397,2238,3,20.0,0.0,60.0
9141090,5037925,2255,3,17.92,0.0,53.76
9141091,5030350,2223,1,8.84,5.0,8.4
9141092,5032264,2297,1,8.15,0.0,8.15
9141093,5042363,2033,1,8.41,0.0,8.41
9141094,5008309,2519,2,3.44,5.0,6.54
9141095,5039270,2206,2,3.72,5.0,7.07
9141096,5023377,2220,1,15.41,5.0,14.64
9141097,5028669,2006,2,4.66,5.0,8.85
9141098,5018230,2264,1,13.32,5.0,12.65
9141099,5035554,2133,2,2.35,5.0,4.46
9141100,5036706,2255,1,17.92,0.0,17.92
9141101,5035277,2017,1,9.17,10.0,8.25
9141102,5000218,2743,1,18.77,0.0,18.77
9141103,5037788,3174,2,20.02,0.0,40.04
9141104,5034940,2114,2,6.47,0.0,12.94
9141105,5047011,2848,3,24.75,0.0,74.25
9141106,5030277,3504,1,5.85,0.0,5.85
9141107,5041136,3759,1,4.87,5.0,4.63
9141108,5002749,2253,1,11.8,5.0,11.21
9141109,5026544,2271,2,21.61,0.0,43.22
9141110,5036604,2150,2,20.36,0.0,40.72
9141111,5005190,2369,1,21.05,0.0,21.05
9141112,5044828,2057,1,13.89,0.0,13.89
9141113,5007565,2107,3,12.91,5.0,36.79
9141114,5004509,2070,3,5.16,10.0,13.93
9141115,5017414,2312,2,4.67,5.0,8.87
9141116,5023643,2003,2,11.34,5.0,21.55
9141117,5013190,2666,2,19.75,0.0,39.5
9141118,5022319,2030,2,12.43,5.0,23.62
9141119,5003410,2181,1,8.44,5.0,8.02
9141120,5001653,2199,1,11.6,10.0,10.44
9141121,5033710,2512,2,5.56,5.0,10.56
9141122,5040377,2244,1,2.1,5.0,1.99
9141123,5025349,2238,2,20.0,0.0,40.0
9141124,5011962,2193,2,20.19,10.0,36.34
9141125,5018606,2264,3,13.32,0.0,39.96
9141126,5016382,2359,2,1.75,10.0,3.15
9141127,5002726,2294,2,16.44,0.0,32.88
9141128,5018523,2060,3,3.54,0.0,10.62
9141129,5011722,2137,1,11.88,0.0,11.88
9141130,5001456,2318,1,17.76,5.0,16.87
9141131,5040448,2033,1,8.41,0.0,8.41
9141132,5003692,2007,2,2.51,10.0,4.52
9141133,5009271,2227,3,10.17,0.0,30.51
9141134,5035474,2252,1,8.07,5.0,7.67
9141135,5045135,2173,3,8.95,5.0,25.51
9141136,5043017,2095,2,7.18,0.0,14.36
9141137,5047275,2123,2,21.4,5.0,40.66
9141138,5031524,2001,1,8.98,5.0,8.53
9141139,5001813,2177,3,0.87,0.0,2.61
9141140,5028545,2859,1,11.88,0.0,11.88
9141141,5037789,2242,2,24.56,0.0,49.12
9141142,5028014,2888,2,2.46,5.0,4.67
9141143,5046347,2087,1,5.2,0.0,5.2
9141144,5039755,2071,2,11.92,5.0,22.65
9141145,5012061,2278,1,1.34,10.0,1.21
9141146,5007432,3442,3,13.35,0.0,40.05
9141147,5036994,2844,3,23.91,5.0,68.14
9141148,5038239,2357,1,20.23,5.0,19.22
9141149,5044165,2184,1,2.3,0.0,2.3
9141150,5019490,3410,3,18.19,0.0,54.57
9141151,5007002,2506,3,2.3,0.0,6.9
9141152,5037365,2083,2,14.16,0.0,28.32
9141153,5042358,2100,1,7.03,5.0,6.68
9141154,5021751,3719,2,10.92,0.0,21.84
9141155,5017745,2235,1,6.28,10.0,5.65
9141156,5015645,2870,1,9.8,0.0,9.8
9141157,5008557,2194,1,24.19,0.0,24.19
9141158,5028019,2132,1,14.67,10.0,13.2
9141159,5011019,2296,1,2.28,5.0,2.17
9141160,5038669,2096,1,20.94,5.0,19.89
9141161,5016042,2306,1,9.63,0.0,9.63
9141162,5031244,2099,1,22.08,0.0,22.08
9141163,5044761,2289,3,19.3,10.0,52.11
9141164,5038473,2122,1,21.48,5.0,20.41
9141165,5007791,2052,2,1.68,0.0,3.36
9141166,5042447,2086,1,8.74,10.0,7.87
9141167,5033407,2290,1,4.52,0.0,4.52
9141168,5010833,2196,2,12.04,5.0,22.88
9141169,5038011,2276,3,18.3,0.0,54.9
9141170,5046294,2285,3,24.63,0.0,73.89
9141171,5003312,2320,1,23.88,0.0,23.88
9141172,5023763,2319,1,7.54,0.0,7.54
9141173,5041512,2111,1,7.44,0.0,7.44
9141174,5030202,2046,1,10.6,0.0,10.6
9141175,5032199,3740,3,13.79,10.0,37.23
9141176,5023758,2359,1,1.75,0.0,1.75
9141177,5000896,2045,1,5.39,0.0,5.39
9141178,5043840,2367,2,24.17,0.0,48.34
9141179,5025499,2095,3,7.18,0.0,21.54
9141180,5008817,2045,1,5.39,0.0,5.39
9141181,5042387,2090,1,5.87,5.0,5.58
9141182,5046864,2293,2,21.13,0.0,42.26
9141183,5032459,2012,1,6.44,0.0,6.44
9141184,5014608,2068,2,4.98,5.0,9.46
9141185,5007532,3362,2,5.02,0.0,10.04
9141186,5037929,2163,1,21.5,5.0,20.43
9141187,5043815,2350,1,15.56,10.0,14.0
9141188,5028108,2204,1,14.86,0.0,14.86
9141189,5000789,2216,2,16.91,0.0,33.82
9141190,5025186,2062,2,7.41,0.0,14.82
9141191,5030028,2833,1,17.75,0.0,17.75
9141192,5036280,2259,1,22.97,0.0,22.97
9141193,5034660,2113,2,11.65,0.0,23.3
9141194,5002019,2324,3,10.46,0.0,31.38
9141195,5017103,2298,1,13.11,0.0,13.11
9141196,5048510,2097,1,22.51,0.0,22.51
9141197,5006673,2278,1,1.34,5.0,1.27
9141198,5019261,2061,1,7.09,0.0,7.09
9141199,5025455,2055,1,13.03,0.0,13.03
9141200,5034828,2785,3,17.93,0.0,53.79
9141201,5030319,2289,3,19.3,0.0,57.9
9141202,5030094,2482,1,2.74,0.0,2.74
9141203,5037514,2715,1,10.61,10.0,9.55
9141204,5006288,2041,1,7.91,5.0,7.51
9141205,5005919,2278,2,1.34,0.0,2.68
9141206,5022234,2348,1,24.46,0.0,24.46
9141207,5013932,2733,2,18.46,0.0,36.92
9141208,5004463,2326,2,22.86,10.0,41.15
9141209,5038496,2233,2,13.33,0.0,26.66
9141210,5021481,2348,1,24.46,0.0,24.46
9141211,5010611,2135,1,0.8,0.0,0.8
9141212,5021704,2183,2,6.18,5.0,11.74
9141213,5044933,2203,1,1.73,0.0,1.73
9141214,5003549,2093,1,0.64,0.0,0.64
9141215,5026497,2307,3,12.74,0.0,38.22
9141216,5044317,2061,1,7.09,0.0,7.09
9141217,5025323,2281,2,22.87,0.0,45.74
9141218,5004628,2279,3,17.13,0.0,51.39
9141219,5041374,2054,2,9.46,10.0,17.03
9141220,5026135,2093,2,0.64,5.0,1.22
9141221,5029936,2358,1,10.01,0.0,10.01
9141222,5028411,2008,3,9.09,0.0,27.27
9141223,5017431,3291,1,14.95,5.0,14.2
9141224,5032233,2440,1,0.72,10.0,0.65
9141225,5006434,2546,1,21.2,10.0,19.08
9141226,5036514,2056,3,10.74,0.0,32.22
9141227,5011966,2204,2,14.86,5.0,28.23
9141228,5014709,2084,2,4.98,0.0,9.96
9141229,5015263,2277,2,9.39,0.0,18.78
9141230,5022416,2007,1,2.51,10.0,2.26
9141231,5048470,3074,1,0.63,5.0,0.6
9141232,5007220,3320,1,2.31,0.0,2.31
9141233,5002057,2039,1,1.91,0.0,1.91
9141234,5028527,2058,1,15.75,5.0,14.96
9141235,5044693,2354,2,10.62,10.0,19.12
9141236,5045885,3644,2,22.0,5.0,41.8
9141237,5003872,2021,1,14.21,0.0,14.21
9141238,5046480,2898,1,8.37,5.0,7.95
9141239,5010799,2274,1,15.25,5.0,14.49
9141240,5027149,2252,2,8.07,0.0,16.14
9141241,5028774,2577,1,24.45,5.0,23.23
9141242,5001643,2026,2,2.94,0.0,5.88
9141243,5003809,2335,3,10.42,0.0,31.26
9141244,5015679,2187,2,14.36,5.0,27.28
9141245,5019161,2049,2,4.13,5.0,7.85
9141246,5014365,2058,2,15.75,0.0,31.5
9141247,5015967,2023,2,4.64,0.0,9.28
9141248,5023381,2303,1,21.25,0.0,21.25
9141249,5002938,2201,1,5.81,5.0,5.52
9141250,5009775,3566,2,19.46,0.0,38.92
9141251,5039782,2027,3,9.77,5.0,27.84
9141252,5003233,2245,2,8.66,0.0,17.32
9141253,5036344,2071,1,11.92,5.0,11.32
9141254,5020831,2366,3,8.57,5.0,24.42
9141255,5023175,3157,3,2.09,0.0,6.27
9141256,5020649,2243,2,9.41,0.0,18.82
9141257,5004991,2366,3,8.57,0.0,25.71
9141258,5010881,3164,1,2.03,0.0,2.03
9141259,5040081,2283,1,16.85,5.0,16.01
9141260,5037650,2176,1,12.8,0.0,12.8
9141261,5042156,2178,1,16.41,0.0,16.41
9141262,5003110,2004,1,15.33,10.0,13.8
9141263,5014957,2295,1,16.22,0.0,16.22
9141264,5014972,2267,1,3.76,5.0,3.57
9141265,5043478,2309,1,15.04,10.0,13.54
9141266,5011623,2720,2,4.94,10.0,8.89
9141267,5001832,2103,1,17.14,0.0,17.14
9141268,5022240,2125,1,21.08,5.0,20.03
9141269,5000741,2704,2,1.14,5.0,2.17
9141270,5025044,2279,1,17.13,0.0,17.13
9141271,5040479,2159,1,2.46,0.0,2.46
9141272,5047919,2165,2,16.6,5.0,31.54
9141273,5036246,2453,1,10.06,0.0,10.06
9141274,5026177,2123,1,21.4,0.0,21.4
9141275,5021983,2239,1,1.88,0.0,1.88
9141276,5034824,2174,2,24.52,0.0,49.04
9141277,5047376,2787,1,19.06,0.0,19.06
9141278,5001045,2971,3,2.39,5.0,6.81
9141279,5017810,2290,2,4.52,0.0,9.04
9141280,5017998,2278,1,1.34,0.0,1.34
9141281,5015998,2134,3,20.0,0.0,60.0
9141282,5003393,2279,1,17.13,5.0,16.27
9141283,5045092,2263,2,18.09,0.0,36.18
9141284,5029735,2005,1,2.08,0.0,2.08
9141285,5012687,2111,2,7.44,5.0,14.14
9141286,5011378,2185,1,11.68,0.0,11.68
9141287,5014330,2087,2,5.2,5.0,9.88
9141288,5015768,2356,1,10.49,10.0,9.44
9141289,5014860,2052,1,1.68,0.0,1.68
9141290,5025873,2207,2,1.77,0.0,3.54
9141291,5005322,2336,2,16.14,5.0,30.67
9141292,5006560,2221,1,23.07,0.0,23.07
9141293,5023249,2107,3,12.91,0.0,38.73
9141294,5030866,2606,2,0.63,0.0,1.26
9141295,5002000,2260,3,22.68,0.0,68.04
9141296,5048283,2217,1,24.22,0.0,24.22
9141297,5000469,2272,1,18.7,0.0,18.7
9141298,5043878,2222,1,18.64,5.0,17.71
9141299,5009389,2622,1,20.63,0.0,20.63
9141300,5013240,2360,2,12.24,10.0,22.03
9141301,5015501,2164,2,11.63,5.0,22.1
9141302,5011592,2124,2,12.45,10.0,22.41
9141303,5017569,2065,3,8.07,10.0,21.79
9141304,5035851,3738,1,11.14,0.0,11.14
9141305,5034828,2028,2,15.93,0.0,31.86
9141306,5005758,2003,1,11.34,0.0,11.34
9141307,5005418,2238,1,20.0,10.0,18.0
9141308,5027138,3788,3,9.4,5.0,26.79
9141309,5007593,2105,3,9.93,0.0,29.79
9141310,5048272,3117,3,21.85,5.0,62.27
9141311,5029104,2349,2,6.55,5.0,12.44
9141312,5023537,2027,1,9.77,0.0,9.77
9141313,5040054,2093,2,0.64,10.0,1.15
9141314,5000664,2299,1,1.73,0.0,1.73
9141315,5006100,2082,3,8.87,0.0,26.61
9141316,5030053,2048,1,1.58,0.0,1.58
9141317,5013336,2293,2,21.13,0.0,42.26
9141318,5035222,2096,1,20.94,0.0,20.94
9141319,5039063,2055,2,13.03,5.0,24.76
9141320,5005895,2224,1,22.13,0.0,22.13
9141321,5018444,2229,3,13.54,0.0,40.62
9141322,5001311,2021,2,14.21,0.0,28.42
9141323,5037212,2345,1,19.25,0.0,19.25
9141324,5020656,2822,1,7.14,0.0,7.14
9141325,5033729,2184,1,2.3,0.0,2.3
9141326,5017380,2052,2,1.68,0.0,3.36
9141327,5004297,2360,1,12.24,0.0,12.24
9141328,5013046,2180,2,11.12,5.0,21.13
9141329,5037423,3602,2,1.93,0.0,3.86
9141330,5048141,3353,3,11.13,5.0,31.72
9141331,5044108,2037,1,0.89,0.0,0.89
9141332,5044042,2250,1,20.86,0.0,20.86
9141333,5006899,2283,2,16.85,0.0,33.7
9141334,5046481,2164,2,11.63,5.0,22.1
9141335,5012639,2259,2,22.97,5.0,43.64
9141336,5014584,2182,1,4.65,0.0,4.65
9141337,5028667,3727,3,13.58,5.0,38.7
9141338,5018118,2038,1,4.28,5.0,4.07
9141339,5045681,2288,2,24.31,5.0,46.19
9141340,5017516,3585,1,12.22,5.0,11.61
9141341,5039178,2196,3,12.04,10.0,32.51
9141342,5035757,2165,1,16.6,0.0,16.6
9141343,5046853,2253,1,11.8,0.0,11.8
9141344,5020133,2345,1,19.25,0.0,19.25
9141345,5001829,2090,1,5.87,5.0,5.58
9141346,5004566,2177,2,0.87,0.0,1.74
9141347,5009622,2003,3,11.34,0.0,34.02
9141348,5015423,2932,1,2.63,0.0,2.63
9141349,5008620,2367,2,24.17,0.0,48.34
9141350,5007539,2251,3,9.42,0.0,28.26
9141351,5020172,2210,1,2.29,0.0,2.29
9141352,5021074,2156,1,10.91,10.0,9.82
9141353,5024032,2071,2,11.92,5.0,22.65
9141354,5008949,2122,3,21.48,0.0,64.44
9141355,5013200,2337,1,11.64,0.0,11.64
9141356,5000773,2264,1,13.32,10.0,11.99
9141357,5047665,2241,1,8.37,5.0,7.95
9141358,5024894,2265,2,10.06,0.0,20.12
9141359,5006892,2162,1,16.04,0.0,16.04
9141360,5044695,3442,3,13.35,0.0,40.05
9141361,5030721,2078,1,14.98,0.0,14.98
9141362,5035138,2229,2,13.54,0.0,27.08
9141363,5044749,2168,3,14.02,10.0,37.85
9141364,5004090,2323,1,1.78,10.0,1.6
9141365,5037315,2194,3,24.19,5.0,68.94
9141366,5047831,2163,1,21.5,0.0,21.5
9141367,5029413,2467,1,4.18,10.0,3.76
9141368,5009107,2447,3,18.81,0.0,56.43
9141369,5005188,2233,1,13.33,0.0,13.33
9141370,5024648,3496,1,6.85,0.0,6.85
9141371,5026658,3263,2,19.38,0.0,38.76
9141372,5020413,2502,2,4.6,10.0,8.28
9141373,5034691,2232,1,20.87,0.0,20.87
9141374,5001782,2146,1,7.75,0.0,7.75
9141375,5012692,2088,2,2.37,0.0,4.74
9141376,5008709,2010,1,1.66,5.0,1.58
